"fipscode","datayear","st","cl.blk","ent.blk","lifelos.blk","grp.inst.blk","cl.white","ent.white","lifelos.white","grp.inst.white","cl.nat.am","ent.nat.am","lifelos.nat.am","grp.inst.nat.am","cl.latino","ent.latino","lifelos.latino","grp.inst.latino","cl.asian","ent.asian","lifelos.asian","grp.inst.asian","cl.unk","ent.unk","lifelos.unk","grp.inst.unk","cl.haw.pi","ent.haw.pi","lifelos.haw.pi","grp.inst.haw.pi"
39061,2004,"OH",1595,642,887.855223880597,0,755,301,704.350290697674,0,1,0,2225,0,5,1,502,0,1,1,147,1,31,9,1337.37931034483,0,NA,NA,NA,NA
39095,2004,"OH",749,347,582.572298325723,0,553,289,474.53171641791,0,4,1,675.25,0,118,46,496.116071428571,0,3,0,1268.66666666667,0,4,2,222.25,0,1,0,3028,0
39113,2004,"OH",963,365,957.894366197183,0,656,267,822.462932454695,0,5,0,1344.6,0,11,1,526.181818181818,1,4,1,1233.25,1,26,20,270,0,NA,NA,NA,NA
39151,2004,"OH",433,174,979.095360824742,39,892,312,840.732165206508,108,3,1,466,2,4,2,301.25,0,3,3,83.6666666666667,0,2,1,229,0,NA,NA,NA,NA
39153,2004,"OH",1241,585,684.488845780795,0,1184,584,701.506001846722,0,2,2,108,0,NA,NA,NA,NA,1,1,2,0,38,28,352.647058823529,0,1,1,533,0
40109,2004,"OK",1851,759,846.710035005834,0,1662,704,737.759573132455,0,623,260,743.297202797203,0,468,223,592.75723830735,0,36,18,429.166666666667,5,2,0,1524.5,1,33,18,486.625,10
40143,2004,"OK",852,310,1000.46078431373,0,952,370,895.171739130435,0,391,144,843.574468085106,0,123,59,732.691666666667,0,20,6,871.333333333333,8,NA,NA,NA,NA,7,5,363.285714285714,2
41039,2004,"OR",47,11,1296.69565217391,0,962,269,915.739514348786,48,43,11,794.435897435897,1,49,18,950.863636363636,0,4,1,790.75,0,344,141,534.301775147929,10,NA,NA,NA,NA
41047,2004,"OR",103,63,750.75,3,1119,434,785.321195144725,48,173,57,907.44512195122,4,451,220,627.652873563218,4,19,8,523.777777777778,0,44,13,1062.31707317073,0,13,12,331.846153846154,0
41051,2004,"OR",662,179,1611.91282894737,77,1598,409,1260.92318150918,231,676,282,777.268882175227,34,264,103,807.0546875,23,47,15,1070.82222222222,4,232,94,894.973094170404,25,9,1,850,0
41067,2004,"OR",66,28,844.095238095238,3,793,342,678.880364109233,65,25,16,533.666666666667,0,223,87,627.236111111111,7,17,3,770.705882352941,0,259,80,852.282352941176,15,5,2,472.2,1
42003,2004,"PA",2727,1087,859.089271089271,711,1217,600,559.371080139373,370,1,0,883,0,1,0,2409,0,4,2,268.666666666667,2,4,3,311,3,NA,NA,NA,NA
42011,2004,"PA",218,78,802.231132075472,53,453,220,608.411363636364,101,1,0,1707,0,609,256,622.99494949495,170,3,0,2902.66666666667,0,10,8,73.3,4,NA,NA,NA,NA
42045,2004,"PA",645,237,1048.99202551834,122,336,115,804.323170731707,55,2,2,1597,0,21,8,859.809523809524,2,7,2,627.714285714286,0,1,0,2309,1,NA,NA,NA,NA
42101,2004,"PA",8862,3098,1229.76806978676,3065,962,366,958.614744351962,372,6,1,1282,1,575,268,819.524017467249,313,114,49,727.224489795918,59,960,433,569.759179265659,220,NA,NA,NA,NA
42133,2004,"PA",324,154,682.667870036101,120,642,324,604.803660565724,206,1,1,47,1,145,77,454.39552238806,68,3,2,169.333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA
44007,2004,"RI",760,302,881.132921174652,263,1294,552,778.782097649186,561,42,13,821.047619047619,5,534,250,643.464052287582,180,74,29,865.328571428571,24,75,53,421.666666666667,31,7,4,686.285714285714,1
47037,2004,"TN",922,494,512.136160714286,0,422,228,496.586538461538,0,6,5,117.666666666667,0,73,54,258.888888888889,8,17,16,215.588235294118,4,13,10,171.153846153846,2,1,1,10,0
47157,2004,"TN",1560,542,1109.87386215865,0,211,74,1027.7619047619,31,NA,NA,NA,NA,15,12,174.8,1,5,0,1564.4,0,36,17,363.25,3,NA,NA,NA,NA
48029,2004,"TX",669,251,784.853395061728,0,478,191,807.42265795207,0,16,6,1673.4375,6,2656,1187,699.537202960654,0,11,1,758.545454545455,2,18,13,417.117647058824,0,3,1,447.333333333333,0
48113,2004,"TX",1938,743,710.224284199364,0,985,412,630.588601036269,0,32,17,351.838709677419,0,1031,475,520.896653543307,0,28,9,697.714285714286,2,22,14,424.272727272727,1,NA,NA,NA,NA
48201,2004,"TX",2771,840,1034.08755079424,0,1040,352,875.406496062992,0,11,4,536.818181818182,0,1686,521,742.35421686747,0,55,6,858.636363636364,0,45,20,505.023255813953,0,5,1,2348,1
48439,2004,"TX",571,236,690.789762340037,0,581,232,663.730560578662,0,12,8,692.916666666667,3,251,106,568.314285714286,0,12,6,390.083333333333,1,9,3,318,0,4,0,440.5,0
48453,2004,"TX",559,195,839.175600739372,0,386,135,725.283018867925,0,7,1,831.857142857143,2,600,229,665.6393728223,0,16,7,660.066666666667,4,8,2,600.5,0,NA,NA,NA,NA
49035,2004,"UT",86,54,483.829268292683,15,1057,470,670.669960474308,165,49,29,500.063829787234,9,453,231,522.514150943396,60,18,8,522.6,4,6,6,139.5,1,24,8,518.739130434783,1
53011,2004,"WA",84,47,465.828947368421,11,736,345,577.141975308642,120,48,30,352.977777777778,12,94,41,581.760869565217,9,9,6,539.555555555556,3,60,41,257.551724137931,12,1,1,330,0
53033,2004,"WA",1089,333,1097.21144024515,109,1190,441,806.052777777778,168,291,114,990.604562737643,28,243,116,597.147826086957,26,82,38,457.820512820513,15,25,12,473.291666666667,3,32,19,378.071428571429,1
53053,2004,"WA",531,222,789.190669371197,57,1195,489,665.923007246377,133,193,68,726.840659340659,9,131,63,640.188524590164,9,50,30,377.717391304348,12,32,27,85.4,10,40,22,494.925,3
53061,2004,"WA",163,54,781.835443037975,6,1022,344,722.297786720322,57,8,4,640.25,0,104,35,619.656862745098,6,31,12,697.689655172414,1,18,11,371.333333333333,0,5,5,44.8,0
53063,2004,"WA",145,73,524.435114503817,26,1003,438,602.508994708995,155,168,87,683.251572327044,23,79,40,636.779220779221,14,11,5,554.545454545455,1,67,38,307.875,6,7,2,788.285714285714,0
53077,2004,"WA",43,12,801.658536585366,7,437,175,710.065217391304,83,315,96,924.552346570397,22,321,134,610.9,48,1,0,250,0,10,6,361.444444444444,0,NA,NA,NA,NA
55079,2004,"WI",3810,1079,1435.85462805224,0,568,187,951.622823984526,0,54,12,1780.96078431373,5,411,161,920.295918367347,34,14,6,898.75,2,74,57,230.095890410959,7,2,1,998,0
72127,2004,"PR",473,94,1323.82713347921,40,6,0,3296,1,11,3,803.181818181818,1,926,169,1535.90878754171,63,13,1,1315.92307692308,0,10,0,2108.2,0,9,2,668.555555555556,0
8,2003,"AL",3112,899,1316.94399185336,0,4019,1568,826.465915049816,0,11,5,743.272727272727,0,130,67,514.740157480315,0,12,4,755.090909090909,5,11,3,645.818181818182,0,1,0,1786,0
8,2003,"AR",2222,1156,621.127730294397,0,3850,2196,413.178217821782,0,84,42,452.614457831325,0,191,125,284.502645502646,47,24,18,362.333333333333,4,21,8,582.190476190476,1,33,16,271.090909090909,2
8,2003,"AZ",131,76,554.651162790698,0,1510,763,565.872828353023,0,205,133,438.544502617801,0,663,379,473.13198757764,0,22,12,695.727272727273,0,95,62,309.589473684211,9,8,7,193.75,2
8,2003,"CA",1930,660,1197.9217536071,341,6726,2635,828.382115110195,1104,1031,402,781.635233160622,113,4238,1882,712.92258224091,595,320,118,693.699029126214,52,100,83,172.91,24,68,31,464.301587301587,19
8,2003,"CO",120,56,716.301886792453,0,3359,1547,650.984275677484,0,158,56,824.280575539568,0,1588,744,609.462456140351,0,18,9,710.533333333333,0,10,0,1514.9,3,10,6,459.222222222222,3
8,2003,"CT",512,189,1057.30861723447,0,1228,475,926.80487804878,0,25,12,772.583333333333,1,325,146,853.107936507937,0,18,8,671.333333333333,0,19,12,349.368421052632,0,5,1,961.4,0
8,2003,"DE",988,512,564.612750885478,0,552,309,465.048096192385,0,3,3,214.333333333333,3,77,35,610.338461538462,0,1,1,7,0,1,1,6,0,NA,NA,NA,NA
8,2003,"FL",4296,1808,652.886292459648,0,8997,4146,507.60919012062,0,85,30,587.782051282051,2,942,428,489.340262582057,0,42,20,532.162162162162,6,68,29,372.063492063492,10,18,8,655.470588235294,3
8,2003,"GA",7954,3473,722.532138683288,889,9293,4406,568.985728509791,1197,32,16,476.6875,6,821,478,426.205513784461,86,78,43,372.205128205128,6,98,67,214.112244897959,0,13,6,617.230769230769,0
8,2003,"HI",19,9,373.105263157895,1,87,44,364.519480519481,0,11,9,101.7,0,3,2,137,0,206,91,515.341968911917,0,12,8,266.777777777778,0,185,85,496.19375,0
8,2003,"IA",906,454,508.05,301,6417,3483,489.141663639666,2799,240,108,626.051643192488,67,412,217,475.966057441253,134,65,46,414.431034482759,24,684,392,384.79632721202,285,20,19,118.842105263158,6
8,2003,"ID",51,27,641.137254901961,7,1900,995,487.223140495868,301,213,71,783.511961722488,24,303,174,444.544520547945,43,9,4,322.333333333333,2,18,16,105.055555555556,2,8,5,703.375,1
8,2003,"IL",3420,971,1211.31921519776,0,5260,1791,911.974214343272,328,16,9,615.375,1,311,99,906.023648648649,15,20,7,815.15,2,305,75,834.457337883959,6,NA,NA,NA,NA
8,2003,"IN",1762,667,815.10273556231,0,6194,2931,612.336200963524,0,172,80,649.303571428571,0,251,140,498.247933884298,27,21,11,513.380952380952,1,23,17,312.695652173913,3,9,6,261,1
8,2003,"KS",1120,345,885.087954110899,0,4388,1568,674.213631984586,0,79,54,455.708860759494,9,229,62,760.815165876777,20,4,4,61.75,1,242,123,448.274678111588,0,6,4,361.833333333333,1
8,2003,"KY",1359,539,847.872048743336,328,8266,3847,616.024817334341,1657,54,24,541.166666666667,8,66,24,628.548387096774,7,18,8,461.235294117647,7,474,291,342.476293103448,106,5,3,505.6,1
8,2003,"LA",4275,1593,990.097158124848,922,2981,1160,722.291724137931,564,28,4,1202.14814814815,6,45,15,743.431818181818,8,38,13,837.648648648649,17,38,22,479.710526315789,6,2,2,91,0
8,2003,"MA",514,212,868.883910386965,0,2004,782,795.16924719701,0,26,10,908.28,2,207,68,867.544041450777,0,21,8,536.25,3,134,69,569.098484848485,0,5,4,392.6,0
8,2003,"MD",2767,795,1137.03329592218,0,2447,813,925.063856960409,0,10,6,389.4,3,209,72,796.328431372549,0,43,8,1116.46511627907,0,105,44,629.271844660194,12,5,0,1566.2,3
8,2003,"ME",70,19,853.029411764706,0,1977,570,1156.90113871636,0,51,15,751.208333333333,0,58,22,796.589285714286,0,13,3,867.5,3,279,104,565.888489208633,0,2,0,781,0
8,2003,"MI",3003,977,707.141133087496,293,7278,2706,586.756300193852,903,385,133,619.330687830688,57,496,187,566.420202020202,44,30,15,407.133333333333,3,20,6,362.75,7,32,16,282.09375,0
8,2003,"MN",720,416,473.277685950413,151,6399,3614,527.798983625071,2265,1359,690,809.436247723133,337,555,342,391.978354978355,173,107,66,417.38202247191,42,63,47,208.803278688525,23,12,6,508.5,4
8,2003,"MO",960,316,938.879289940828,76,9389,3674,653.02360916316,936,55,20,542.346153846154,5,192,79,584.559139784946,9,22,7,730.35,4,87,46,392.623376623377,7,3,3,97,0
8,2003,"MS",2174,735,931.229949003245,0,1736,628,712.839491916859,0,5,2,839.4,0,45,23,473.733333333333,0,7,4,703.285714285714,3,271,178,222.72962962963,0,3,0,404.333333333333,0
8,2003,"MT",66,33,746.883333333333,14,1636,616,832.711656441718,289,1018,400,931.258285714286,109,91,43,466.578313253012,9,8,3,787.857142857143,1,130,79,370.056910569106,19,3,1,410,0
8,2003,"NC",5440,1878,851.83253323486,1081,6608,2648,627.378702719125,1303,314,145,543.076923076923,35,696,322,509.2,89,56,28,375.232142857143,5,15,5,1339.66666666667,1,90,43,354.311111111111,11
8,2003,"ND",94,55,454.111111111111,0,1275,662,533.76660988075,0,632,265,833.575367647059,0,87,53,370.765432098765,0,23,12,550.681818181818,3,NA,NA,NA,NA,5,3,65.3333333333333,1
8,2003,"NE",120,49,691.508333333333,25,3342,1216,630.307880268784,0,442,190,624.225181598063,87,450,170,580.494407158837,75,14,7,576.571428571429,3,47,23,473.957446808511,14,2,2,260,1
8,2003,"NH",109,32,987.164948453608,28,1518,454,1110.95424354244,414,33,11,1484.75757575758,9,90,33,884.53164556962,15,8,2,1020.42857142857,1,66,45,505.915254237288,22,6,1,1030.5,2
8,2003,"NJ",3341,1264,854.24672,0,2965,1351,636.73678609436,0,19,2,1189.1875,0,421,170,922.729797979798,0,36,12,510.514285714286,11,568,297,466.62613430127,0,NA,NA,NA,NA
8,2003,"NM",226,95,741.040909090909,24,1029,615,416.324873096447,126,434,236,403.034482758621,91,1619,842,521.142305215712,162,5,2,358,0,154,145,77.4415584415584,28,8,6,244.375,0
8,2003,"NV",83,25,868.291666666667,0,636,238,827.579901153213,0,33,11,1162.7,0,101,43,648.865979381443,0,5,2,448,0,38,18,312.394736842105,0,10,1,1724.4,1
8,2003,"NY",2801,923,1034.8709306779,1028,7995,2888,790.126882580301,0,75,29,681.584615384615,22,602,265,708.607705779335,224,23,10,724.086956521739,10,924,401,693.40022675737,276,NA,NA,NA,NA
8,2003,"OH",1623,738,700.525354969574,0,8140,3887,554.569212410501,0,130,59,525.237704918033,23,203,114,471.010471204188,30,21,11,329.380952380952,3,54,38,392.944444444444,4,19,14,423.947368421053,4
8,2003,"OK",1102,452,960.72920696325,0,4769,2224,613.442655935614,0,2616,1187,644.362959900785,0,403,177,531.769436997319,0,26,13,481.64,0,23,11,345.95652173913,2,44,28,307.605263157895,0
8,2003,"OR",139,43,822.759689922481,12,3678,1368,790.433401340717,0,545,247,620.72265625,38,452,197,609.194895591647,34,16,6,313.25,0,933,492,492.631921824104,58,19,5,719.684210526316,1
8,2003,"PA",3337,1364,837.21542643561,0,10868,4860,689.735946000403,0,37,16,789.111111111111,7,980,462,661.581699346405,0,44,18,933.815789473684,9,90,44,696.333333333333,16,NA,NA,NA,NA
8,2003,"PR",1388,363,1016.08421052632,66,52,12,1211.22,5,20,0,1132.85,3,7100,1902,1126.43974082073,368,2,0,384,0,5,0,4492.2,1,24,4,693.791666666667,3
8,2003,"RI",131,59,1170.62037037037,52,681,291,820.697345132743,0,16,7,590.5,1,71,27,705.564516129032,28,4,2,428.333333333333,1,16,6,1069,7,NA,NA,NA,NA
8,2003,"SC",4311,1592,1032.68718562874,0,3585,1682,639.949798038084,0,17,11,641.6875,3,177,90,419.672316384181,0,29,16,595.103448275862,0,14,12,136.428571428571,7,21,13,213.857142857143,8
8,2003,"SD",121,64,524.990990990991,0,849,447,557.224287484511,0,1568,803,561.314285714286,0,76,50,387.647058823529,22,10,8,207.3,4,NA,NA,NA,NA,4,3,338.75,0
8,2003,"TN",2303,864,916.837282074207,0,7889,3838,634.813847752663,0,42,22,775.558823529412,4,345,176,545.370919881306,0,21,10,587.190476190476,5,137,123,182.838235294118,18,5,2,449.8,1
8,2003,"TX",3535,1135,884.309705882353,0,7374,2888,695.910476989789,0,109,53,707.841121495327,16,5603,2135,736.375506445672,0,60,22,559.310344827586,0,126,56,603.387096774194,0,19,13,294,2
8,2003,"UT",104,42,592.402173913043,0,1489,824,467.479403409091,0,186,86,838.21472392638,0,397,216,347.808510638298,0,11,6,631.545454545455,1,19,9,429.473684210526,7,15,13,275.4,1
8,2003,"VA",4733,1487,1055.18430775918,0,4268,1631,777.453449107574,0,18,6,671.823529411765,0,372,178,631.898907103825,0,41,11,960.975609756098,12,51,28,627.117647058824,13,20,10,369.6,9
8,2003,"VT",37,12,779.371428571429,8,2087,695,783.344188376754,292,3,1,1017.66666666667,1,17,5,892.352941176471,2,4,0,1760,1,17,12,221.235294117647,2,2,0,1160,1
8,2003,"WA",297,104,694.698884758364,31,3365,1380,593.771827328789,277,735,283,751.245535714286,34,611,309,523.238178633976,39,57,26,538.509433962264,9,67,49,258.818181818182,10,23,7,580.818181818182,4
8,2003,"WI",1242,651,536.310745401742,0,4861,2652,473.55900329102,0,347,211,445.986348122867,0,355,228,351.892215568862,71,177,88,448.054054054054,52,89,63,349.045977011494,0,9,4,369.833333333333,1
8,2003,"WV",602,250,889.155555555556,0,4411,1892,850.089704857076,0,4,1,1354,2,45,19,1033.61363636364,0,6,2,728.8,1,250,173,311.58064516129,0,19,10,517.631578947368,0
8,2003,"WY",72,38,547.965517241379,0,1554,828,519.931209268646,0,49,27,440.173913043478,0,155,90,461.978417266187,0,8,6,351,5,62,45,271.864406779661,0,1,1,8,1
9,2003,"AK",237,60,747.354368932039,15,725,246,740.565289256198,0,1735,582,722.622116149562,0,63,32,551.423728813559,3,17,3,639.307692307692,1,44,20,661.585365853659,1,NA,NA,NA,NA
9,2003,"CO",2,0,376,2,51,28,380.166666666667,0,NA,NA,NA,NA,7,6,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2003,"MS",4,0,1789.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2003,"NV",4,2,573.5,4,2,0,1084,2,1,1,68,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2003,"WI",2,0,613,0,3,3,95.3333333333333,0,2,2,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,2003,"AL",1178,475,957.798173515982,0,395,201,720.421621621622,0,2,0,2170,1,18,17,223.388888888889,2,NA,NA,NA,NA,8,7,315.375,0,NA,NA,NA,NA
4013,2003,"AZ",1319,635,960.378812199037,0,3365,1681,653.964374225527,0,387,185,642.282666666667,0,2452,1280,591.417973717677,0,45,24,573.681818181818,11,130,98,251.356589147287,0,10,8,225.3,4
4019,2003,"AZ",220,83,605.585714285714,0,764,327,541.859863945578,0,128,83,373.546218487395,59,752,337,522.840877914952,0,9,7,225.666666666667,6,46,27,316.217391304348,17,4,1,302.25,0
6001,2003,"CA",3311,681,1947.76850649351,469,700,243,1226.41452344932,134,71,24,1152.80597014925,8,701,270,1049.62367223065,72,175,79,940.279069767442,15,1,0,472,0,35,9,911.885714285714,4
6007,2003,"CA",122,43,784.190909090909,4,679,246,858.017405063291,42,123,43,976.205357142857,5,135,49,658.904,5,35,8,771.657142857143,2,5,5,92,1,1,0,2463,0
6013,2003,"CA",1351,341,1508.27517361111,132,975,300,884.843971631206,115,49,14,783.659090909091,4,482,183,708.876993166287,35,63,22,661.71186440678,7,2,2,17,1,11,6,351.636363636364,1
6019,2003,"CA",1058,229,1610.64329268293,170,993,312,1100.59892473118,214,297,85,1158.49824561404,38,2343,723,1074.64288918798,332,138,61,817.933333333333,34,14,12,68,9,10,4,690.111111111111,2
6029,2003,"CA",649,236,1229.01944894652,75,1608,621,800.319553805774,121,110,47,728.254901960784,10,1885,681,771.552791597568,100,27,12,681.555555555556,0,5,5,3.8,1,18,7,393.166666666667,4
6037,2003,"CA",18055,3037,2033.59198888046,2150,5542,1417,1270.70779475127,834,353,94,1355.03086419753,45,18954,5341,1080.52523447968,2185,836,274,891.56149068323,79,31,24,218.612903225806,4,154,52,757.932432432432,18
6059,2003,"CA",527,145,1253.54509803922,92,2015,600,1018.41232945932,425,36,15,706.833333333333,5,2894,1051,816.893370747106,579,325,120,713.755417956656,62,3,3,28,2,39,11,669.692307692308,8
6065,2003,"CA",1407,525,979.897297297297,196,2369,983,714.678618857902,321,292,157,582.659649122807,11,3242,1547,574.056244041945,245,100,54,444.1875,13,36,30,119.194444444444,3,9,6,276.111111111111,2
6067,2003,"CA",2686,805,1212.74139976275,440,2696,912,954.523640661939,577,176,48,1175.77914110429,26,1366,545,830.33850931677,247,254,114,818.410569105691,65,27,18,405.153846153846,13,26,10,609.384615384615,5
6071,2003,"CA",2096,675,1250.07157894737,319,2823,973,946.325696830851,512,120,34,1254.38181818182,12,3043,1057,948.840277777778,395,67,28,663.676923076923,17,13,9,157.769230769231,5,21,7,807.4,4
6073,2003,"CA",2262,592,1393.69533055941,407,2646,956,978.720781810929,515,215,63,1322.19339622642,38,3249,1164,883.595419847328,456,340,147,656.305637982196,43,15,15,42.4666666666667,6,47,13,717.565217391304,1
6075,2003,"CA",2115,401,2202.05088932806,186,238,70,1260.67410714286,44,38,6,1614.05405405405,3,427,127,1225.12895377129,55,166,67,1062.48148148148,16,5,3,491.6,1,48,30,627.916666666667,3
6077,2003,"CA",582,139,1331.84352517986,99,879,313,942.429262394196,183,51,16,839.163265306122,7,784,271,861.973297730307,126,136,60,643.457364341085,30,12,8,309.75,6,8,4,292.625,1
6085,2003,"CA",637,216,1446.16134453782,173,885,294,979.740560292326,203,59,14,1060.85714285714,9,2144,772,985.778543307087,370,269,123,736.581027667984,51,13,10,134,10,17,8,1076.11764705882,3
6089,2003,"CA",96,35,818.36170212766,25,714,276,772.939577039275,87,108,37,700.730769230769,7,112,39,682.340206185567,25,24,8,496.809523809524,7,6,4,176.666666666667,1,5,3,213.4,1
6099,2003,"CA",152,49,1189.14074074074,14,510,161,908.243353783231,44,20,10,750.5,0,340,136,682.481927710843,28,12,8,819.5,0,5,3,229.4,2,7,3,479.285714285714,0
6107,2003,"CA",229,59,1128.32352941176,37,660,237,819.26622296173,144,54,26,681.862745098039,5,1214,446,707.200881057269,147,27,10,575.576923076923,3,7,3,369.571428571429,3,1,1,25,0
6111,2003,"CA",127,39,1079.85833333333,24,281,90,1009.35271317829,54,34,3,1353.09375,4,539,178,899.260273972603,84,10,0,729.9,1,16,13,133.9375,7,6,5,296.5,1
8001,2003,"CO",198,82,858.494186046512,0,968,483,596.559496567506,0,37,22,508.294117647059,8,610,359,382.998223801066,0,14,5,1407.58333333333,0,8,0,1412,2,8,8,185,2
8005,2003,"CO",441,189,669.424581005587,0,727,312,606.761217948718,0,41,20,393.923076923077,0,263,117,529.865546218487,0,22,7,403.666666666667,0,2,0,4205,0,2,1,244,2
8031,2003,"CO",1034,392,915.679953106682,0,671,288,799.704201680672,0,84,38,668.406779661017,28,1330,645,623.880319148936,0,29,10,838.739130434783,11,6,3,619.2,1,12,1,996.222222222222,4
8041,2003,"CO",363,170,616.809375,0,930,489,580.309608540925,0,49,34,375.555555555556,0,325,162,484.587837837838,0,22,8,748.789473684211,0,1,1,0,1,8,3,902.125,4
8059,2003,"CO",92,38,562.987951807229,0,952,475,544.079545454545,0,25,13,532.375,0,289,157,389.842696629213,0,16,10,394.285714285714,7,1,0,0,0,3,1,419.333333333333,1
8101,2003,"CO",64,38,523.866666666667,3,393,195,615.208695652174,0,25,14,282.25,0,647,369,496.150635208711,0,2,2,0,0,1,0,925,0,NA,NA,NA,NA
9001,2003,"CT",601,249,963.196917808219,0,303,125,837.185185185185,0,7,3,395.714285714286,0,351,137,888.91091954023,0,17,12,466.9375,0,10,6,259.3,0,2,0,466.5,1
9003,2003,"CT",857,267,1185.47710843373,0,421,168,910.105392156863,0,NA,NA,NA,NA,725,276,986.223628691983,0,12,0,1067.5,0,17,13,470.117647058824,4,NA,NA,NA,NA
9007,2003,"CT",377,140,835.978260869565,0,391,167,666.9375,0,4,1,1991,0,290,111,789.761403508772,0,3,0,982.666666666667,2,21,11,310.142857142857,0,1,1,363,0
9009,2003,"CT",1165,389,1076.85827464789,0,730,279,986.309423347398,0,4,4,105.75,2,566,218,927.878731343284,0,12,7,455.4,0,10,6,768.8,5,3,2,389.666666666667,2
11001,2003,"DC",3276,450,1649.49681955139,0,12,5,1063.58333333333,4,1,0,410,0,62,17,931.833333333333,19,7,1,1084.28571428571,1,491,246,486.566735112936,0,NA,NA,NA,NA
12009,2003,"FL",447,245,626.037558685446,69,906,416,520.183082271147,149,7,4,662.571428571429,2,35,15,433.060606060606,9,6,1,528.166666666667,1,8,3,229.25,1,4,0,662,0
12011,2003,"FL",2104,588,1097.65602322206,0,1135,383,850.001788908766,0,47,6,852.511111111111,2,210,67,881.68137254902,0,6,3,888.333333333333,0,33,15,348.96875,9,NA,NA,NA,NA
12031,2003,"FL",2149,678,798.725376031053,0,1507,491,679.046906866078,0,6,4,1419.5,1,49,18,558.510204081633,0,20,6,758.85,5,26,8,450.5,2,2,0,1289,0
12033,2003,"FL",547,248,535.251937984496,0,601,264,495.750448833034,66,3,1,986.333333333333,0,7,1,348.333333333333,0,4,3,559.75,0,NA,NA,NA,NA,2,2,197.5,0
12057,2003,"FL",2130,700,905.957651588065,202,2127,777,680.410354745925,0,9,4,687.444444444444,0,478,158,698.414893617021,37,27,16,501.333333333333,2,15,4,545.733333333333,0,1,0,291,0
12071,2003,"FL",370,143,624.359773371105,41,560,243,510.606805293006,52,1,0,1145,0,83,31,607.373333333333,7,2,1,378.5,0,NA,NA,NA,NA,24,21,236.291666666667,1
12083,2003,"FL",400,174,642.303664921466,0,747,364,497.385372714487,0,3,3,92.6666666666667,0,45,20,550.972222222222,10,2,2,56,0,10,3,386.555555555556,1,NA,NA,NA,NA
12086,2003,"FL",4357,1397,995.395601797115,0,646,220,821.875590551181,0,5,3,340.6,0,1392,516,750.938518518519,0,9,3,416.333333333333,0,44,19,582.704545454545,2,5,2,823.2,0
12095,2003,"FL",1105,397,926.678873239437,0,758,353,545.787550744249,0,2,0,508.5,0,232,125,460.264573991031,31,10,2,678.777777777778,1,16,10,206.1875,2,2,1,1445,0
12099,2003,"FL",1446,480,820.353868194842,0,1068,369,628.378119001919,0,7,6,380.142857142857,0,286,93,590.809352517986,0,12,3,501.583333333333,0,29,13,412.137931034483,0,1,0,170,0
12101,2003,"FL",147,78,533.521428571429,12,1048,550,489.383367139959,0,5,2,1048.8,2,60,27,585.018518518518,8,5,1,607.2,0,5,2,576.2,0,NA,NA,NA,NA
12103,2003,"FL",1274,506,637.379614767255,0,1832,743,633.944723618091,0,12,4,1063.5,2,71,29,725.909090909091,11,20,7,452.6,1,13,6,478.333333333333,1,NA,NA,NA,NA
12105,2003,"FL",980,367,733.453790238837,0,1972,723,665.09133126935,0,4,0,1963.75,1,199,94,637.776041666667,0,7,4,444.166666666667,0,16,5,538.333333333333,0,2,0,325,0
12127,2003,"FL",708,292,597.405365126677,0,1016,445,572.592476489028,0,1,0,1946,0,69,43,373.5625,0,1,1,19,0,8,4,470,1,2,1,894.5,0
13063,2003,"GA",653,295,582.291993720565,33,301,128,598.503424657534,26,NA,NA,NA,NA,52,28,323.730769230769,0,10,7,323.8,1,2,0,780,1,NA,NA,NA,NA
13089,2003,"GA",1426,582,814.624277456647,168,63,30,714.903225806452,8,NA,NA,NA,NA,52,33,511.096153846154,4,8,1,625,1,9,4,768.875,0,NA,NA,NA,NA
13121,2003,"GA",2464,880,986.312423124231,639,152,68,757.194630872483,76,NA,NA,NA,NA,30,20,370.633333333333,10,3,0,694.333333333333,2,7,2,1003.5,3,2,1,695,0
15001,2003,"HI",12,2,1094.8,1,158,64,580.236486486486,12,19,6,535.736842105263,2,4,1,1128,1,280,130,529.422641509434,0,146,84,295.58041958042,0,474,257,500.938356164384,0
15003,2003,"HI",233,123,493.543378995434,11,236,120,591.337837837838,0,135,69,540.16,7,38,14,717.606060606061,0,1558,700,506.076407506702,0,69,52,253.720588235294,0,1115,479,671.40153698367,0
17031,2003,"IL",14709,1959,2115.20639943741,0,1444,247,1621.32921511628,181,15,1,1174.35714285714,5,1252,212,1594.48925619835,127,16,4,1551.66666666667,0,256,41,1496.37142857143,28,NA,NA,NA,NA
17143,2003,"IL",872,181,1368.52242424242,37,618,170,1075.98650927487,30,1,1,197,0,30,4,971,2,2,0,2559,0,61,22,701.368421052632,0,NA,NA,NA,NA
18089,2003,"IN",1251,401,1243.599831508,0,440,159,911.759036144578,0,28,15,492.538461538462,5,169,55,762.83734939759,42,3,1,784.333333333333,1,4,2,1044,0,1,0,362,0
