"STATEFIP","YEAR","tot","child","child.pov","wht","wht.child","wht.child.pov","wht.lessHS","blk","blk.child","blk.child.pov","blk.lessHS","amind","amind.child","amind.child.pov","amind.lessHS","lessHS","latino","latino.child","latino.child.pov","latino.lessHS","foreign","foreign.child","foreign.child.pov","foreign.lessHS","adult","welf","wht.welf","w.adult","b.adult","a.adult","l.adult","blk.welf","latino.welf","amind.welf","wht.unemp","blk.unemp","latino.unemp","amind.unemp","unemp","wht.emp","blk.emp","latino.emp","amind.emp","emp","blk.singpar","latino.singpar","amind.singpar","wht.singpar","singpar","wht.f","blk.f","amind.f","f"
45,2013,4679603,1078573,298411,2994888,595925,98524,0.117617872440986,1299302,344623,150245,0.220052624290265,14704,3438,1158,0.295814665063927,0.156243418494803,241575,84704,35871,0.395267826708679,261602,24414,7460,55812,3601030,34718,17849,2398963,954679,11266,156871,15107,1167,177,133965,106620,11606,1272,258718,1374259,501174,105918,5733,2036598,208012,29201,1729,137445,393583,1239228,520073,5293,1875084
45,2014,4727273,1079449,302329,3021279,594814,99405,0.112621856511068,1305505,340046,150543,0.214332531949892,15179,3362,947,0.279428873611846,0.15113968631989,248828,87735,37540,0.387796397857665,263481,22798,6703,56663,3647824,33412,17148,2426465,965459,11817,161093,14522,1085,250,124270,103095,10458,1546,244571,1388566,507024,110579,5756,2063853,204272,29850,1337,141181,395912,1252602,525883,5547,1898550
46,2000,753887,203900,37018,663255,164579,18093,0.141770087658636,4606,1563,426,0.11043442955745,61285,27062,15171,0.307390752911334,0.155701777818619,10101,4485,1232,0.431818181818182,18377,4127,675,3750,549987,9985,6484,498676,3043,34223,5616,87,253,3171,10885,107,431,4699,16644,347440,1861,3772,16188,374834,542,1446,12411,26964,43709,254024,1230,16785,279277
46,2001,727968,184196,28440,672264,161458,21121,0.116041964580354,5638,1715,988,0.2,20133,8073,5050,0.251267357284549,0.124038029192031,11361,4484,539,0.405833985904464,21719,4906,1603,4124,543772,5243,4140,510806,3923,12060,6877,0,87,1016,11612,139,255,2008,14442,364387,2680,4907,6363,384877,848,538,3844,29910,37823,260828,1434,7047,279087
46,2002,731963,193250,29558,685807,174442,22813,0.121560656728306,4830,1814,66,0.0905624404194471,13727,4986,3243,0.195191350120928,0.126360772258015,10404,4157,1013,0.355252764612954,17592,3158,482,4126,538713,4070,3273,511365,3016,8741,6247,179,43,494,12667,158,424,761,14267,362811,2691,4468,5313,380868,614,1529,3295,37791,46174,260838,1004,4846,275483
46,2003,735349,193132,27727,691114,174809,20636,0.109567278710221,5249,1824,563,0.335850733007552,16612,6696,3993,0.199323867478026,0.115043940167505,9931,3813,1381,0.364455743009013,16500,2755,542,3369,542217,4640,3848,516305,3425,9916,6118,0,0,624,15021,436,277,1866,17915,365934,2302,4819,4563,383003,727,1278,4877,32530,41789,263383,1334,5758,277228
46,2004,741480,188806,31024,692312,168710,24204,0.10324790057329,6099,2095,256,0.154358353510896,18024,6672,3720,0.160495356037152,0.106959437322089,12773,4920,1152,0.266150325646893,15998,2272,446,3110,552674,3552,2833,523602,4004,11352,7853,168,0,450,14190,257,774,1616,17100,372024,2959,5350,6362,391025,840,1285,3316,38435,46355,266559,1041,6525,281365
46,2005,755152,191072,37798,659933,152982,17753,0.108955373726219,6322,2574,1441,0.332669322709163,62680,24630,14791,0.223102978663966,0.12229095398812,12311,3980,1086,0.438412745242661,22801,7138,3534,2571,564080,8594,4089,506951,3748,38050,8331,222,0,4205,9193,282,489,6990,17018,367356,3025,6256,17744,398253,2437,1826,13687,29376,49818,260453,1526,21680,291960
46,2006,781919,196876,32955,669877,150308,14747,0.114603681059449,8258,3119,532,0.179305619004111,70496,30786,15823,0.21177225340818,0.127544883321712,13389,3685,854,0.485746679624231,21154,2725,857,4396,585043,8023,3928,519569,5139,39710,9704,211,93,3508,9714,51,587,5600,16753,366481,3941,7768,18715,403963,1749,1893,13011,23245,41383,263386,1408,20932,296720
46,2007,788217,195581,34019,680368,153802,15908,0.110302277065116,7593,2778,846,0.224489795918367,65211,25401,13859,0.226635893768488,0.1240870071439,16728,5199,1183,0.410990063450257,22036,4363,1535,3524,592636,8901,4438,526566,4815,39810,11529,129,36,4033,10296,298,430,7100,18569,371599,3217,7639,18600,407281,2057,2721,14221,28758,50535,266623,1382,21485,300111
46,2008,795757,195797,34986,683908,150840,16565,0.104035685895794,7735,2801,751,0.0992504523132592,67537,27416,13726,0.21379781420765,0.115123339396675,19179,7251,2231,0.347404767208732,20743,2726,443,3748,599960,8865,4395,533068,4934,40121,11928,119,327,3870,9754,296,736,6885,18119,379120,3130,8256,18940,416141,1870,3978,15195,29927,54277,270308,1052,21211,303715
46,2009,796513,196506,35970,684911,151547,16710,0.100732394862877,7316,2724,794,0.195971867007673,66334,26506,13987,0.231810601353782,0.113581903765483,19712,8005,2180,0.316969289396996,21997,3680,995,3357,600007,8601,4265,533364,4592,39828,11707,97,196,3814,10716,200,691,6520,18587,377904,3174,8011,18541,413909,1679,3488,14319,29910,52674,270048,1547,20994,303478
46,2010,799462,199281,36370,683085,152034,16754,0.0957348469046077,8319,2990,486,0.11376953125,68407,27291,14316,0.226887824680473,0.107171359490184,20611,8700,2390,0.279252819548872,22321,3195,503,3229,600181,8574,4558,531051,5329,41116,11911,293,206,3258,12008,500,563,6900,20941,373151,3502,8148,18982,410442,1668,3567,14334,30279,53602,268741,1736,21375,303011
46,2011,807697,200386,38984,686215,151576,17098,0.0886935772865718,9427,3665,1194,0.205378973105134,69853,27936,15573,0.235449735449735,0.102364837933844,21575,8677,2800,0.25575988163179,24125,3443,985,4106,607311,8957,4728,534639,5762,41917,12898,277,398,3506,12254,722,778,6996,21346,375076,3989,8472,18182,413471,1954,3835,14549,31713,55329,270620,1864,21380,306297
46,2012,815871,202292,40489,689542,151617,17216,0.0826358004311433,11340,4785,1777,0.236498695041156,71788,28466,16121,0.227874226053175,0.0973148173053646,22455,9019,3266,0.242461792647666,25432,3704,1050,4475,613579,9872,5453,537925,6555,43322,13436,320,642,3349,12617,769,937,6779,21875,376439,4574,9145,19044,417410,2776,3923,14458,31913,56099,272081,2208,22312,309101
46,2013,825198,204157,40139,693123,151944,16660,0.0783456717683615,12489,5044,1534,0.226561060968871,72346,28334,16353,0.227162823612667,0.095042184093279,24744,9712,3291,0.25589163110039,27014,4342,1263,5046,621041,10666,6011,541179,7445,44012,15032,345,517,3589,13306,738,799,6750,22447,375730,5295,10839,18779,419261,2684,3788,14772,32623,57289,273629,2698,22851,312476
46,2014,834708,206071,40836,697400,152456,16216,0.0753969097362436,13665,5285,1610,0.238702388637831,73307,28612,16792,0.208595449467929,0.0920245974041074,26739,10329,3941,0.270810019798571,28500,4692,1549,5491,628637,11417,6425,544944,8380,44695,16410,401,537,3501,12141,895,792,6715,21434,380040,5957,11989,19619,426793,2659,4196,15000,32743,57446,275475,3220,22830,315896
47,2000,5688335,1397202,261192,4511469,1022063,137235,0.231840508447288,928047,296110,104134,0.292673023805109,15832,3879,1235,0.241087432782314,0.24315838629296,116692,36479,10892,0.436087345166645,190278,29720,7021,33130,4291133,84616,52883,3489406,631937,11953,80213,28568,1554,381,102660,42803,3955,477,153651,2193030,364272,55713,7412,2668605,166370,9413,1178,192543,378413,1817092,348077,5655,2241655
47,2001,5596837,1402305,306044,4438265,1028088,174168,0.214674292745318,899220,289295,111080,0.261659119925775,12021,3295,1174,0.191623323295921,0.223705949152013,119581,36002,10519,0.365529377260729,201408,30013,6124,31788,4194532,55910,33321,3410177,609925,8726,83579,18859,161,252,112659,56706,4684,995,179476,2162984,386525,63078,5000,2668175,152238,8795,2100,232515,408123,1774488,345395,4482,2195320
47,2002,5656036,1393525,284730,4462206,1013918,149320,0.200507680727738,909120,290457,109899,0.236062820785733,17421,1836,473,0.275327771156138,0.208660033327882,132378,40722,8891,0.426956284388513,216343,29218,3547,33436,4262511,50800,25822,3448288,618663,15585,91656,23677,108,161,122562,49887,6375,1644,187865,2189945,375590,65078,8077,2694888,172088,7789,732,204529,399814,1790746,348207,8050,2228425
47,2003,5695563,1392973,292447,4483861,1006854,150712,0.176134850121714,934921,297287,110802,0.220941586486101,15235,3785,2961,0.29837019790454,0.188802558110351,135889,44358,17475,0.524297385382108,206535,27043,6080,46038,4302590,60754,35551,3477007,637634,11450,91531,23221,1740,0,128707,60149,4439,2049,201776,2198895,399281,65929,6867,2725334,161691,15555,864,225838,421777,1806778,354519,6246,2247652
47,2004,5743167,1378929,303995,4488067,986301,157943,0.186319341378496,934130,289624,120925,0.202823612623428,14993,2578,412,0.224185030049171,0.19379458213647,165408,51353,14953,0.426106382159227,250041,28896,5419,47148,4364238,57639,32054,3501766,644506,12415,114055,23004,1222,0,138917,61788,4989,583,208369,2187044,399661,78629,8449,2732463,178116,10818,822,207128,410545,1813851,360590,6370,2274247
47,2005,5816359,1380369,311252,4539678,982531,176706,0.181124246331319,961905,287101,105084,0.203746778719635,16733,2512,947,0.287016864358912,0.189843540114509,171890,58796,17106,0.424206460281028,249395,36060,9386,42770,4435990,71668,42406,3557147,674804,14221,113094,25516,1903,497,139549,63890,6307,364,214667,2186842,405732,80840,7750,2732736,167999,18792,676,221607,425839,1842775,371641,6782,2313069
47,2006,6038803,1447130,351528,4679132,1019249,175696,0.179891747168177,1017424,306837,133039,0.226496296848378,16712,4187,1901,0.241240508645138,0.192667221605155,187761,67113,29862,0.452002563629056,266274,33785,9054,49462,4591673,82741,48459,3659883,710587,12525,120648,30817,1502,1152,142002,67366,6154,675,221563,2222748,411134,85334,8072,2783293,194660,20507,2874,229814,461318,1895380,387760,6602,2385001
47,2007,6073646,1457508,343860,4702731,1024152,179171,0.179695475710266,1015780,304925,124776,0.221948199252854,16622,3299,1338,0.271637350135644,0.192138327328651,198220,73599,26904,0.446809833110607,274763,36193,10242,51350,4616138,75791,43797,3678579,710855,13323,124621,28308,1550,866,138914,64542,6778,504,215495,2223957,415912,88732,7553,2793384,185779,21558,1824,233763,460053,1909818,386113,6420,2401255
47,2008,6144104,1466019,342982,4742978,1022608,172589,0.168154024305768,1015135,297780,123326,0.216099039574961,15457,3884,1734,0.239996067250025,0.182366643078895,219247,87152,34488,0.451492679943427,282157,35808,10765,56080,4678085,71703,40894,3720370,717355,11573,132095,27533,1550,659,137615,63352,8013,577,214685,2272853,430840,94751,6858,2867623,183327,25974,1901,230783,458365,1932227,391796,5823,2435051
47,2009,6158953,1476365,344046,4742008,1028202,173866,0.168896601655093,1016157,299085,122455,0.215159658443502,15802,2856,1100,0.242332382310984,0.182606865273694,227690,89368,35246,0.439819201758708,290297,37184,11361,54663,4682588,72834,42729,3713806,717072,12946,138322,26803,1481,574,158006,69278,9273,687,242255,2237551,418856,97559,7283,2825879,183932,26336,1246,228648,457071,1928784,392213,6216,2437311
47,2010,6234968,1488660,360099,4752950,1021676,177036,0.161353219884258,1037385,306788,129241,0.203819684513506,15128,2950,1201,0.243156503681329,0.17571032394864,260628,95676,39880,0.434280646724091,311671,37895,12394,61942,4746308,74024,42769,3731274,730597,12178,164952,27420,1849,577,174051,73989,11311,769,265663,2223022,422843,115896,7072,2837096,191057,29443,1404,226916,467038,1937184,399047,5891,2470186
47,2011,6297991,1491035,371572,4783015,1016060,185722,0.15540480524474,1044811,302158,127062,0.196430254847123,15210,3083,938,0.273516504483877,0.169582999423703,276714,103179,41431,0.420580249786673,324878,38609,13139,64350,4806956,76487,45333,3766955,742653,12127,173535,27181,1976,289,188973,77318,12732,859,286438,2214374,425126,120486,6707,2836557,186222,32763,758,232326,473289,1954401,404491,5823,2500634
47,2012,6353226,1492992,381716,4803715,1011559,189818,0.148153026887201,1058091,300599,127021,0.187387753113684,16478,3528,1067,0.260617059891107,0.162566099649907,288353,108019,45445,0.409894853348091,327895,37954,13302,66004,4860234,82640,50731,3792156,757492,12950,180334,26998,2992,335,202371,80331,12729,1102,303469,2200643,427139,124446,7299,2832448,187283,37339,853,228005,475168,1967602,411852,5897,2527619
47,2013,6402387,1492466,397528,4821444,1004504,197190,0.142180642457983,1072017,299795,131230,0.18217604130721,16738,3597,799,0.266884147416681,0.15746730456913,300063,114152,49392,0.413427310772117,337867,37682,13406,69936,4909921,89152,55650,3816940,772222,13141,185911,27729,3655,294,210946,84265,12913,1119,315923,2183041,428387,126949,7398,2820681,187355,39077,818,229944,479735,1979737,419192,6128,2552984
47,2014,6451365,1491788,405919,4839347,998328,199462,0.137342697400218,1080977,296586,130955,0.17222511314001,18243,3783,843,0.247067216233354,0.152344891210616,309771,119032,54349,0.405081152564094,348798,37515,13796,72857,4959577,93016,58022,3841019,784391,14460,190739,28643,3885,341,197177,79855,12170,1176,297772,2189547,438523,130122,7858,2844293,184276,40872,884,228747,480042,1992045,424985,6964,2579114
48,2000,20848171,5864131,1240953,10923839,2499186,223443,0.128025347982969,2390115,741113,232808,0.243533297869495,109642,30976,7326,0.289824263038549,0.243552365066938,6653338,2371402,748841,0.511041464665761,3076523,408011,137605,1144014,14984040,263145,82422,8424653,1649002,78666,4281936,52379,119633,2089,230907,111454,235758,5019,601024,5490926,961033,2474077,47838,9334963,366585,538956,8197,437362,1384053,4338515,875448,38402,7655603
48,2001,20773439,6076071,1293009,10746190,2593074,221010,0.115847988994065,2257818,729905,219025,0.212953943028249,74729,22619,9339,0.257083499093843,0.22765225785827,6856773,2487716,817653,0.482223676942053,3219129,394557,129203,1128572,14697368,141198,43611,8153116,1527913,52110,4369057,34813,59829,690,253986,117132,212523,4734,606093,5366746,1013235,2837362,31157,9631108,379877,664763,7742,499649,1597466,4209362,844080,29244,7579766
48,2002,21288789,6107240,1408798,10819612,2532353,232548,0.109759758191361,2313580,742293,217497,0.197424785926566,64368,16413,4996,0.240051747682135,0.223711059187594,7225229,2574350,929654,0.473869745599204,3495737,409429,148150,1271555,15181549,150115,41008,8287259,1571287,47955,4650879,33672,66359,2631,334723,147888,287905,3654,810642,5363795,978224,2909266,26641,9690309,351901,730387,3889,450828,1564942,4278366,869002,24582,7811541
48,2003,21575409,6242457,1454850,10640642,2474344,217034,0.101988226342133,2389110,769691,253104,0.173739459337867,93684,19904,5058,0.20299251098595,0.221634543263388,7666676,2756192,962423,0.471539511195906,3606788,414805,164669,1317493,15332952,169562,56708,8166298,1619419,73780,4910484,35082,70941,1861,336796,155060,309575,5836,834646,5326884,985432,3069380,42588,9783790,406884,720592,8794,440890,1605677,4208855,889325,36614,7861600
48,2004,21890579,6217050,1449173,10887296,2498075,246983,0.0964991224479649,2399056,754795,209841,0.164773776478427,85541,19301,2323,0.223564587063466,0.210738525116076,7617900,2676208,962498,0.450559029741999,3460788,378601,131908,1232257,15673529,148816,60150,8389221,1644261,66240,4941692,28068,55880,1009,373846,160160,325331,6448,901617,5478104,1046912,3087040,40081,10058025,374408,801166,9418,477046,1703032,4325856,914169,31199,8051240
48,2005,22250152,6298830,1662287,10884125,2451746,276063,0.0946957815906078,2451441,757971,264133,0.167145937405841,115945,27797,7230,0.249673006703363,0.212016459985433,7882254,2783305,1070311,0.453948307903582,3750628,417150,163269,1323197,15951322,175297,59178,8432379,1693470,88148,5098949,40013,71417,1565,322301,164611,323774,9071,843888,5478336,1053449,3253664,52182,10255292,418443,806036,5556,482184,1767758,4348745,945110,43953,8195556
48,2006,23507783,6500437,1618814,11309509,2459912,263025,0.0990306131514885,2731859,814242,292248,0.179392709370263,111273,23994,6358,0.235830546881477,0.214914958938403,8379992,2921148,1021945,0.443848532332108,3911955,408572,157636,1378975,17007346,153320,54993,8849597,1917617,87279,5458844,38534,54407,1370,312433,170274,298410,5001,811617,5644966,1118459,3524989,51436,10800826,432686,861200,8378,500040,1851191,4550143,1017416,42519,8629501
48,2007,23385340,6472983,1632062,11293610,2451943,264061,0.0983943338910707,2694336,797788,278064,0.178663122052477,114120,26323,7003,0.237447727713312,0.214956442916326,8295316,2903527,1042340,0.447995298798592,3899995,406050,152724,1387513,16912357,151905,54460,8841667,1896548,87797,5391789,35692,55968,1188,303762,158098,290769,6690,784810,5622524,1112485,3457082,52217,10691650,430884,846606,7458,491864,1831899,4535892,1003197,43155,8568732
48,2008,23845989,6597541,1591790,11408131,2463550,250386,0.0924926705537438,2742163,799570,272082,0.170085395790677,115857,26908,7512,0.233132546319951,0.209231988348203,8544456,2999180,1024803,0.438644667785149,3986321,390894,137033,1420674,17248448,143900,51241,8944581,1942593,88949,5545276,34076,52437,915,273410,141678,258014,5359,704079,5752898,1174193,3653382,55602,11112639,430431,895614,9178,503334,1893881,4587110,1029564,43026,8734265
48,2009,23819042,6640414,1640498,11369183,2461260,255561,0.0919460223443064,2736463,796862,270384,0.16871239026451,119626,30115,8115,0.25063471380788,0.208221233286789,8562031,3039293,1067763,0.439195544155409,3983077,400117,144993,1408516,17178628,157405,55037,8907923,1939601,89511,5522738,35302,59826,1098,308842,156185,297746,6967,797519,5682424,1158849,3581581,54409,10946949,430759,909960,10254,495249,1899936,4572180,1026731,43616,8708834
48,2010,24311891,6676974,1646919,11282052,2345982,242072,0.0872252415489969,2861728,832215,275984,0.15714836437392,121172,30953,8448,0.251566277935853,0.201001381318528,8921755,3142253,1084590,0.422977480502267,4129855,395835,139739,1425639,17634917,160288,55892,8936070,2029513,90219,5779502,34450,62311,1070,318048,160839,323626,6213,842760,5688572,1221862,3738061,55643,11225620,448250,960387,9973,477020,1948565,4572910,1076086,43880,8996841
48,2011,24774187,6773881,1720058,11353570,2336506,248644,0.0823481665284192,2910373,835092,280825,0.150076814767264,120511,32102,9754,0.253744445054041,0.197537165775774,9213223,3232029,1142646,0.417370135637897,4253242,389565,136651,1478744,18000306,167447,59740,9017064,2075281,88409,5981194,35113,64576,1020,338557,169762,341857,6421,894602,5698837,1244089,3844966,54707,11389123,457643,1011072,9904,481127,2013991,4608664,1099462,43502,9175030
48,2012,25208897,6847501,1767376,11418834,2322672,253498,0.0788154562655002,2969460,841269,285538,0.142723311734318,123750,33555,10776,0.26426622296173,0.193592261627807,9478168,3303808,1178971,0.408890597002873,4347372,379964,134400,1510321,18361396,183099,66867,9096162,2128191,90195,6174360,37491,69961,1358,364664,183127,367793,6208,962245,5698081,1266122,3955113,55433,11546906,459358,1050989,10420,478558,2051796,4645849,1125552,43825,9353912
48,2013,25639373,6923312,1816366,11490110,2318218,259371,0.0758846802580259,3027123,842946,291745,0.135554818003424,125856,33899,10948,0.254924833217558,0.189850271107619,9717435,3362440,1211525,0.401152748152468,4447080,375344,135028,1533582,18716061,191060,71222,9171892,2184177,91957,6354995,39259,71339,1440,384751,194967,391849,6788,1021955,5687579,1284196,4040420,55272,11664899,461826,1079549,10249,476886,2085245,4679642,1153163,44721,9526305
48,2014,26092033,6989852,1837819,11565666,2316267,263153,0.0726866564516093,3090816,847952,294549,0.129935744114328,123245,32329,9607,0.24290763833226,0.185974762486574,9961355,3410247,1223172,0.392512905061548,4563536,370591,129944,1558858,19102181,191259,71801,9249399,2242864,90916,6551108,39274,70462,1481,364030,190616,379102,5746,983272,5717555,1327015,4171705,54842,11900464,459111,1106946,9348,477720,2115251,4715039,1181797,45005,9724277
49,2000,2230835,715338,80778,1899461,590050,51167,0.0914228923744444,17017,5774,1739,0.142422112907004,29780,11477,4344,0.327586206896552,0.122989580964588,201203,77186,19230,0.42844087004204,174872,27685,6959,37264,1515497,24386,18446,1309411,11243,18303,124017,538,2667,1136,41088,684,8369,1947,54701,916702,7522,81875,9652,1051018,1926,16823,3363,74107,101551,668461,4813,8998,765952
49,2001,2229295,716298,67007,1893082,591055,45676,0.0830329856661212,9815,861,0,0.126190476190476,18445,6248,1974,0.135425664651118,0.107206917761383,204245,78043,14219,0.409478834774693,180512,27982,9793,31762,1512997,22467,20200,1302027,8954,12197,126202,141,1460,482,51993,826,10409,0,67864,908961,5757,88261,10051,1059182,0,22151,2247,78562,111245,665154,2490,7546,767560
49,2002,2275861,707987,101361,1921483,575658,66131,0.0776384737505835,17813,4849,389,0.10153789142116,18549,7068,924,0.134129438106408,0.0996478550576654,220283,81933,24647,0.285728958523969,176456,27498,3304,32205,1567874,16414,12331,1345825,12964,11481,138350,0,3473,0,60194,1701,9781,699,74689,913924,10601,94396,8080,1067828,1052,12166,930,92195,115360,687302,7009,5671,794727
49,2003,2309555,738114,91745,1947280,600688,50099,0.074023072690395,26173,8874,0,0.115291628890904,16044,5081,2688,0.0590909090909091,0.100758938541815,229386,89662,32458,0.363284930309358,184544,28745,9018,36450,1571441,16794,13784,1346592,17299,10963,139724,0,1136,764,66191,201,11219,655,83507,914272,13455,95439,5780,1068787,1989,19644,1280,78816,107678,687029,6629,5717,792758
49,2004,2349472,736101,101998,1982781,599779,61300,0.0779095381452383,19193,7237,1603,0.203798767967146,12936,5050,1978,0.120293704108733,0.109364579525296,249091,95101,28478,0.385833948179332,180647,18567,4465,42549,1613371,20474,16523,1383002,11956,7886,153990,0,2300,83,64875,1788,9310,229,79533,938042,6139,117141,4905,1104857,1508,16973,2221,84001,110755,705146,4975,4035,817048
49,2005,2452149,757116,85706,2047668,603123,47824,0.0657218297468976,22133,8292,1304,0.111292647765497,30421,11528,3157,0.173173757571335,0.0957161503097844,264010,102526,30706,0.345397079415883,205648,25591,7060,41925,1695033,21819,17720,1444545,13841,18893,161484,90,2614,874,50320,729,10412,1189,65887,1009247,11015,115626,12941,1185062,1097,26295,4588,86262,123037,737974,5704,11221,861112
49,2006,2550063,794750,98432,2101975,624194,50801,0.0626603619717482,24413,9317,2843,0.190654050464807,29532,10708,2854,0.195437473918487,0.0957828938394352,294116,113880,35385,0.357256580292717,231514,27429,8869,50158,1755313,20219,16130,1477781,15096,18824,180236,405,2344,1197,39324,1217,8214,1040,52892,1022277,10385,132765,12023,1220440,3660,28932,4442,83707,125945,753088,6103,9112,886357
49,2007,2576626,799661,97134,2130339,625315,52391,0.0645314601401524,27104,11293,2004,0.132350296709225,30300,10324,2621,0.234179821551132,0.0971544394618834,288082,114080,35152,0.355622446785637,223394,28656,8550,45931,1776965,19432,15671,1505024,15811,19976,174002,165,2293,873,43586,793,7741,1497,56409,1042292,11944,124945,12511,1233320,2564,29803,3210,84440,127743,761287,6250,10620,891215
49,2008,2663500,825880,97618,2186648,637329,53535,0.0608262515611672,29310,11878,2074,0.145799935876884,31179,10548,2932,0.213603586045605,0.0950542686158467,308906,124227,33279,0.366517400558366,238690,30001,8434,50169,1837620,16436,13055,1549319,17432,20631,184679,319,1767,836,39824,1238,7546,1710,53153,1077631,12035,134602,11893,1280582,2988,32380,3296,85242,132503,783596,7277,10128,921701
49,2009,2651816,825170,98308,2178601,636985,55067,0.0618324860213997,27378,11412,2119,0.152594622366844,31974,11104,3477,0.225202624469317,0.0942711418664888,306244,124683,33395,0.355028166454661,226782,26826,7401,47449,1826646,19789,15512,1541616,15966,20870,181561,247,2524,797,51384,1000,10276,1460,67728,1058560,11308,129942,12089,1256671,3278,31950,3569,82564,128112,782947,6666,10381,919414
49,2010,2657236,833405,109731,2160406,640536,60952,0.0580521706559399,27472,10574,2660,0.157627811860941,30671,10315,3371,0.213386474346808,0.093300406955743,326247,130224,37176,0.360090607599916,238294,28514,8046,51718,1823831,19478,14722,1519870,16898,20356,196023,422,2496,923,56084,1266,13184,1779,76550,1033837,11126,139616,10825,1242879,4069,33151,3028,83763,131754,770046,6808,10246,918359
49,2011,2715379,851122,121408,2193105,647788,66865,0.0571556419829994,29524,11764,2647,0.166133455210238,30926,9898,3341,0.220382476935297,0.0938890000127105,343390,137445,41722,0.362852689710023,244556,27898,7769,55108,1864257,20347,15516,1545317,17760,21028,205945,453,2416,659,64734,1317,16224,2058,89076,1040590,11737,144290,11016,1257807,3518,36873,2906,89217,140774,782356,7112,10514,937397
49,2012,2766233,866533,129546,2224906,655820,70003,0.0555894171734853,29809,11965,2931,0.164798796540053,30920,9961,3737,0.206144146371616,0.0928261557896386,357127,142866,45028,0.360754591723833,249589,27162,8329,58294,1899700,22514,17313,1569086,17844,20959,214261,429,2612,561,72016,1657,18878,1902,99556,1045905,11481,149105,10844,1269162,3926,39432,3350,91253,145917,793883,7098,10794,955145
49,2013,2813673,879264,139465,2254220,662477,74114,0.0532356339750565,30013,11859,3588,0.165262240302194,31593,9842,3680,0.192580241767403,0.0910351812319083,368007,146422,48877,0.356653861454332,253189,26293,8582,60286,1934409,24410,18687,1591743,18154,21751,221585,399,3007,644,76367,1609,19726,2241,105798,1048988,11493,152080,11325,1277120,3840,40419,3318,91070,147035,804490,7223,11307,971814
49,2014,2858111,888985,142320,2280226,667030,73481,0.0502549431245956,30797,11652,3410,0.158849407783418,31823,9602,3643,0.18826895565093,0.0884346591744413,379179,149287,51297,0.348768001094603,260787,26700,8955,60330,1969126,23643,17794,1613196,19145,22221,229892,512,2891,648,69791,1727,18510,2313,97947,1062001,12494,159537,11614,1301196,3465,43265,3441,91949,151855,814436,7489,11694,988216
50,2000,608387,148165,17036,584537,140092,15208,0.134263703842461,3293,1119,376,0.0724043715846995,2545,534,123,0.280023781212842,0.135537348619083,5260,1839,321,0.17371285056509,26809,3435,249,4121,460222,12538,11605,444445,2174,2011,3421,90,57,148,11893,163,203,230,12864,308763,1505,2312,1247,319103,411,481,200,31226,33827,231367,957,997,239756
50,2001,592321,133412,21024,570757,125729,19166,0.133163846983856,2243,618,98,0.167088607594937,1410,539,436,0.262002743484225,0.135678827203571,5061,1820,275,0.221821099077417,26463,3130,609,4542,458909,8473,7579,445028,1625,871,3241,0,330,102,12928,173,190,41,13815,314663,1090,2256,395,324082,585,653,227,31476,33867,230106,488,513,237327
50,2002,595826,138697,15232,572024,131380,13880,0.120030171659235,3412,1066,154,0.250392875851231,2245,900,313,0.218229623137599,0.122901844261785,4803,1231,0,0.122388059701493,27894,3369,641,3176,457129,9377,8805,440644,2346,1345,3572,0,0,112,13929,257,281,168,15038,309635,1647,2722,945,321275,149,340,599,29248,31542,227505,683,716,235521
50,2003,598352,135948,17111,574371,129978,16008,0.112025685781049,2340,442,242,0,2444,634,83,0.163694267515924,0.114743383427001,4339,1380,322,0.0817021276595745,25811,3196,297,3507,462404,10914,10520,444393,1898,1810,2959,62,0,125,17326,41,123,232,17975,310475,1124,1961,1127,321509,331,449,291,33211,35449,229153,362,862,237846
50,2004,600632,135258,17519,577170,127672,16002,0.106599940740146,3124,1274,561,0.149570200573066,1281,148,64,0.141221374045802,0.108172936857848,5124,1539,329,0.163012729844413,29048,3760,429,3521,465374,8063,7150,449498,1850,1133,3585,334,336,60,14640,575,171,41,15914,315851,964,2565,757,326093,579,509,84,31630,34068,231283,777,466,239172
50,2005,609857,135194,20686,587193,128075,19671,0.0986440930048089,1952,579,0,0,902,110,0,0.276515151515151,0.097460148369946,4474,2019,510,0.0266978922716628,24417,2423,258,3344,474663,12432,11481,459118,1373,792,2455,0,0,0,16174,0,399,0,18781,322799,739,1351,539,331327,50,1204,0,35223,37577,231810,812,411,240853
50,2006,623908,132022,19064,595603,123367,16912,0.0880662433071847,4140,883,394,0.189383070301291,3443,772,251,0.0792393026941363,0.0889901787841522,6616,2636,730,0.0532734274711168,26339,4019,553,2561,491886,8346,8254,472236,3257,2671,3980,0,28,0,18520,0,130,193,19461,321697,2371,3089,1826,334708,89,764,52,30581,32003,241948,958,2141,251873
50,2007,620589,133506,19232,592009,124099,17186,0.0946182416431937,3928,1403,299,0.0511041009463722,1922,338,39,0.220494053064959,0.0947909250101026,7767,2561,645,0.0489576013117826,25737,2824,319,2906,487083,8623,8211,467910,2525,1584,5206,0,74,0,17369,46,275,117,18849,320793,1716,3644,1023,332763,610,594,42,33742,36438,239558,1198,1047,250324
